gvfs-libs,71705956
python3-oauthlib,0
ubuntu-restricted-addons,0
libnice10,0
schroot,0
transfig,0
xfce4-notifyd,0
bsdmainutils,9253
libkmod-dev,1343
libwayland-bin,0
libgphoto2-l10n,0
libmpdec2,0
gvfs-daemons,26133591
pidgin-data,0
g++,0
libtirpc1,14729283
libexiv2-14,0
libsmartcols1,0
qtcore4-l10n,0
wodim,0
alsa-base,0
libopencv-video2.4v5,0
distro-info-data,0
avahi-autoipd,0
libxcb-sync-dev,0
libio-string-perl,0
libpulse-mainloop-glib0,7366788
git-cvs,0
unity-schemas,0
libminiupnpc10,0
thunderbird-locale-en-us,0
libjs-jquery-ui,0
pulseaudio-module-bluetooth,0
kerneloops-daemon,2653
libmeanwhile1,0
libxcb1-dev,0
libzvbi0,0
tla,0
libx32gomp1,0
libusbredirhost1,0
apport-symptoms,0
linux-base,0
libhybris,0
liboxideqt-qmlplugin,0
libmenu-cache3,14733348
font-manager,0
libhcrypto4-heimdal,7405865
libraw1394-11,0
gitk,0
ucf,0
python3-problem-report,0
gnome-software,4841228
syslinux,0
hardinfo,0
glib-networking-services,0
abiword,0
helix-p4d-base-18.1,0
x11proto-core-dev,0
libgxps2,0
libllvm3.8,0
lmodern,0
libjson-perl,0
libpaper-utils,0
qml-module-io-thp-pyotherside,0
gir1.2-packagekitglib-1.0,0
python3-lxml,0
hamster-indicator,0
libchamplain-0.12-0,0
va-driver-all,0
usbutils,0
libtimedate-perl,0
vim-gui-common,0
libauthen-sasl-perl,0
appstream,0
libgtkmm-3.0-1v5,0
dconf-cli,0
qt-at-spi,0
locales,0
libfaad2,0
libsgmls-perl,0
libio-socket-inet6-perl,0
cvs,0
language-selector-common,0
libpam-systemd,0
libavahi-gobject0,0
resolvconf,0
fonts-guru-extra,0
libwps-0.4-4,0
libavahi-glib1,6600716
gnome-menus,0
tar,0
fonts-tlwg-loma,0
libxml2,51328800
zsync,0
lxsession-edit,0
openjdk-8-jre,0
qml-module-ubuntu-test,0
fcitx,0
libraw15,0
libkpathsea6,0
gitweb,0
libjpeg-turbo8,13978036
libjbig2dec0,0
unity-lens-video,0
libsignon-qt5-1,0
mousetweaks,0
libgarcon-1-0,0
libwpg-0.3-3,0
unity,0
libx11-protocol-perl,0
gtk2-engines,0
libubuntu-platform-hardware-api3,0
libpeas-1.0-0-python3loader,0
libasan2,0
libcap-ng0,22094860
libisccc140,0
libgmtk1-data,0
libpurple-bin,0
xfce4-power-manager-plugins,0
libxcb-dri3-0,0
login,0
liburl-dispatcher1,0
libmagick++-6.q16-5v5,0
libzephyr4,0
libxinerama-dev,0
libgpgme11,4840106
libbind9-140,0
lynx-common,0
libreoffice-draw,0
xfconf,7366165
libnfnetlink0,0
libnss3-dev,0
libexporter-tiny-perl,0
apt-rdepends,0
unity-webapps-common,0
libaudio2,0
libqt5opengl5,0
vim-common,0
libilmbase12,0
libopencv-ml2.4v5,0
less,0
libx32gcc1,0
laptop-detect,0
brltty,3599
libsidplay1v5,0
gdebi-core,0
evince,0
libqt5webkit5,0
libmailtools-perl,0
libssl-doc,0
libcanberra0,3046
libubsan0,0
libasyncns0,14728481
libjavascriptcoregtk-3.0-0,0
gvfs-bin,18551
kernel-common,0
python3-gdbm,0
gcc-5-multilib,0
fonts-lato,0
libasound2-dev,0
libpam-modules,0
libept1.5.0,0
libgstreamer-plugins-base1.0-0,44198936
libfcitx-gclient0,0
libdbusmenu-qt5,0
libxt6,3325
libdbusmenu-qt2,0
tcl8.6,0
python3,0
lib32stdc++6,0
libpolkit-agent-1-0,7366796
lxde,0
minicom,6120210
libtwolame0,0
busybox-initramfs,0
notify-osd,0
libevdev2,0
libtk8.6,0
gconf-service,0
libsaxon-java,0
libssl1.0.0,40144837
libdc1394-22,0
java-wrappers,0
libexif12,22095062
fonts-tlwg-norasi,0
libavahi-client3,13251200
libpangomm-1.4-1v5,0
libuuid-perl,0
indicator-applet-complete,0
libefivar0,0
libqt4-script,0
gir1.2-udisks-2.0,0
language-pack-en,0
fonts-tlwg-typewriter,0
libdrm-common,0
dvd+rw-tools,0
unity-gtk2-module,0
libfreerdp-codec1.1,0
lubuntu-artwork,0
ssh-import-id,0
xserver-common,0
libgme0,0
libtsan0,0
lightdm-gtk-greeter-settings,0
libharfbuzz0b,105288828
dmidecode,0
unity-control-center,0
lxtask,0
libdvdread4,0
python-pyparsing,0
python3-requests,0
gir1.2-gucharmap-2.90,0
libspeechd2,0
libgnomecanvas2-common,0
xserver-xorg-video-amdgpu-hwe-16.04,0
libpeas-common,0
libxv1,0
iucode-tool,0
libwebrtc-audio-processing-0,0
fcitx-modules,0
python3-apparmor-click,0
libfreehand-0.1-1,0
gir1.2-atk-1.0,0
liblockfile1,0
libpolkit-backend-1-0,1986474
python-tk,0
libxfce4ui-1-0,7366311
libwinpr-heap0.1,0
xml-core,0
libgc1c2,0
libzapojit-0.0-0,0
libnewt0.52,0
uuid-runtime,0
libnl-genl-3-200,0
xfce4-power-manager-data,0
libarchive13,9678644
grub-pc-bin,0
dmz-cursor-theme,0
texlive-latex-recommended,0
libjasper1,0
libxml-twig-perl,0
x11-common,0
libreoffice-base-core,0
netbase,0
libgl1-mesa-dri,0
transmission-common,0
openssh-server,4829302
gksu,0
iio-sensor-proxy,0
mutter,0
lib32gomp1,0
lib32stdc++-5-dev,0
libcdr-0.1-1,0
libcommons-io-java,0
libgstreamer-plugins-good1.0-0,0
avahi-utils,0
suru-icon-theme,0
libsrtp0,0
libedata-book-1.2-25,0
libfreerdp-cache1.1,0
libxcb-dri2-0,0
evolution-data-server-common,0
bbswitch-dkms,0
totem-plugins,0
initscripts,0
libspice-client-gtk-3.0-4,0
rhythmbox-plugins,0
libdv4,0
libcolorhug2,0
lib32gcc-5-dev,0
gir1.2-totem-1.0,0
libxdmcp6,148838575
libevolution,0
libx11-data,0
libatk1.0-0,97925968
modemmanager,2387
libvte-2.91-common,0
libwebkitgtk-3.0-0,0
gir1.2-wnck-3.0,0
unity-scopes-runner,0
ubuntu-sounds,0
libmimic0,0
xfonts-encodings,0
fonts-tlwg-mono,0
libsm6,14729104
libpython2.7-stdlib,0
libpisock9,0
bzip2,3068
lxpanel-indicator-applet-plugin,0
libjson-xs-perl,0
libfdisk1,0
perl-base,3346
dpkg-dev,0
libkmod2,9351131
account-plugin-flickr,0
gir1.2-git2-glib-1.0,0
libx11-6,133986549
python3-jwt,0
libjpeg-turbo8-dev,0
libnma0,7364161
libdrm2,7489464
squashfs-tools,0
libxcursor-dev,0
telnet,0
python3-libapparmor,0
libsensors4,0
liblua5.2-0,4707
libmodule-implementation-perl,0
kernel-wedge,0
mobile-broadband-provider-info,0
fonts-symbola,0
pppoeconf,0
eog,0
gnome-screensaver,0
yelp,0
libgnome2-0,0
libwebkitgtk-3.0-common,0
gir1.2-notify-0.7,0
libx32stdc++-5-dev,0
libwinpr-registry0.1,0
libjson-glib-1.0-0,14730936
libirs-export141,7366727
linux-image-4.15.0-48-lowlatency,0
