/usr/lib/x86_64-linux-gnu/libgstbase-1.0.so.0,2408,7273258,7275666
/usr/lib/x86_64-linux-gnu/libusbmuxd.so.4,2970,14546526,14549496
/usr/lib/x86_64-linux-gnu/libwind.so.0,1537,7309499,7311036
/usr/bin/xfce4-power-manager,3627,7273268,7276895
/bin/echo,2972,0,2972
/usr/lib/x86_64-linux-gnu/libXdmcp.so.6,4653,146946660,146951313
/usr/bin/mxtar,2704,0,2704
/usr/lib/x86_64-linux-gnu/unity/unity-scope-applications.so,5726,0,5726
/usr/lib/x86_64-linux-gnu/libspeexdsp.so.1,2660,7273308,7275968
/usr/lib/x86_64-linux-gnu/liborc-0.4.so.0,4641,14546566,14551207
/usr/lib/x86_64-linux-gnu/indicator-application-service,4339,7273258,7277597
/usr/bin/enchant-lsmod,4067,0,4067
/usr/lib/gnome-online-accounts/goa-identity-service,3776,7273928,7277704
/usr/bin/hciattach,5161,0,5161
/usr/lib/x86_64-linux-gnu/libgpm.so.2,3410,2,3412
/usr/bin/l2ping,4225,0,4225
/usr/lib/x86_64-linux-gnu/hud/window-stack-bridge,3315,7273260,7276575
/usr/lib/gvfs/gvfsd-dnssd,2446,6469827,6472273
/lib/x86_64-linux-gnu/libfuse.so.2,2768,4744924,4747692
/lib/x86_64-linux-gnu/libcgmanager.so.0,2102,7273290,7275392
/usr/bin/oclock,2614,0,2614
/usr/lib/nvidia-384/libEGL.so.1,1098,7273258,7274356
/usr/lib/x86_64-linux-gnu/libxfconf-0.so.2,2288,7273268,7275556
/usr/bin/pbmtoxbm,4030,0,4030
/usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-ipa.so,3630,0,3630
/usr/lib/gvfs/gvfsd-metadata,4235,6469170,6473405
/lib/x86_64-linux-gnu/libc.so.6,5037,553330587,553335624
/usr/bin/whoopsie,3040,7273235,7276275
/lib/x86_64-linux-gnu/libgpg-error.so.0,3044,329665643,329668687
/usr/lib/x86_64-linux-gnu/libpolkit-backend-1.so.0,516,1896343,1896859
/lib/x86_64-linux-gnu/libtirpc.so.1,3475,14546578,14550053
/usr/bin/gvfs-cat,1923,0,1923
/usr/bin/pbmlife,4127,0,4127
/sbin/agetty,3357,7273234,7276591
/usr/lib/x86_64-linux-gnu/libcanberra.so.0,3037,2,3039
/lib/x86_64-linux-gnu/libbsd.so.0,2530,7394794,7397324
/usr/bin/gvfs-mime,5247,0,5247
/usr/lib/x86_64-linux-gnu/libtic.so,3934,0,3934
/usr/lib/x86_64-linux-gnu/libstdc++.so.6,4213,94249059,94253272
/lib/x86_64-linux-gnu/libacl.so.1,3521,23728130,23731651
/usr/bin/pbmtopgm,2639,0,2639
/lib/x86_64-linux-gnu/libjson-c.so.2,1622,23716254,23717876
/usr/lib/x86_64-linux-gnu/libnettle.so.6,1899,45179543,45181442
/usr/lib/x86_64-linux-gnu/libgnomevfs-2.so.0,4432,2,4434
/usr/bin/calendar,2374,0,2374
/bin/ps,4447,0,4447
/usr/lib/x86_64-linux-gnu/libboost_filesystem.so.1.58.0,4796,41116905,41121701
/usr/sbin/atd,3745,7273265,7277010
/usr/lib/gvfs/gvfs-gphoto2-volume-monitor,3041,7273258,7276299
/usr/bin/alsabat,4372,0,4372
/home/bhs/pycharm-community/jre64/bin/java,5299,3312499,3317798
/bin/ntfsinfo,1179,0,1179
/usr/lib/libvte.so.9,3119,4588977,4592096
/usr/lib/x86_64-linux-gnu/libatk-1.0.so.0,3591,96666390,96669981
/usr/lib/x86_64-linux-gnu/libQt5DBus.so.5,4463,7273260,7277723
/usr/lib/x86_64-linux-gnu/libimobiledevice.so.6,3737,14546526,14550263
/usr/lib/x86_64-linux-gnu/libnotify.so.4,4154,36366890,36371044
/usr/bin/obexctl,5355,0,5355
/lib/x86_64-linux-gnu/libacl.so,3944,0,3944
/usr/bin/isoinfo,966,0,966
/usr/lib/dconf/dconf-service,2296,6469195,6471491
/usr/lib/x86_64-linux-gnu/libmirprotobuf.so.3,3636,41116905,41120541
/usr/bin/cd-create-profile,3222,0,3222
/usr/bin/arping,3482,0,3482
/usr/bin/dc,4548,0,4548
/usr/bin/du,3054,0,3054
/usr/lib/x86_64-linux-gnu/libfm-gtk.so.4,942,14548966,14549908
/usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0,3474,103939908,103943382
/usr/lib/x86_64-linux-gnu/libcupsmime.so.1,5646,36264,41910
/usr/lib/x86_64-linux-gnu/libXcomposite.so.1,2601,96666390,96668991
/usr/lib/x86_64-linux-gnu/libharfbuzz-icu.so.0,5207,7273258,7278465
/bin/sh,3069,3202229,3205298
/lib/x86_64-linux-gnu/libprocps.so.4,4097,0,4097
/usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0,3233,41116905,41120138
/usr/sbin/lightdm,2342,7273262,7275604
/usr/lib/rtkit/rtkit-daemon,3826,7273692,7277518
/usr/bin/dbus-daemon,4046,7273260,7277306
/usr/bin/gvfs-monitor-dir,3265,0,3265
/usr/lib/x86_64-linux-gnu/libthai.so.0,3083,103939908,103942991
